id_e,scope,location_mentioned,text,keywords,text_length,relevance,relevance_category,primary_emotion,emotion_intensity,urban_value,l1_confidence,has_location,like_count,comment_count,tags,source,url,crawl_time,publish_time,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence
e1564,规划范围,沿江大道,住在夷陵大道附近，小区门口乱倒建筑垃圾，快受不了了,"夷陵,受不了,垃圾,小区,大道",25,relevant,环境,期待,1,high,0.8,True,5,5,周边环境,meituan,https://www.meituan.com/meishi/885331103/,2026-06-13T12:00:00.000000,2026-04-03T23:47:32,111.3448,30.6804,533040.44,3.3955915e+06,中南路(南→北),交通廊道,0.01,Very Negative,0.25
e1565,规划范围,水悦城,香山福久源的药店经常找不到人，大家有没有同感,"福久源,同感,香山,药店,有没有",22,relevant,民生,满足,2,high,0.97,True,37,1,生活便利|民生,weibo,https://weibo.com/8817574860/5d2033b9,2026-06-13T12:00:00.000000,2026-05-18T04:29:11,111.3449,30.6813,533050.1,3.3956888e+06,中南路(南→北),交通廊道,0.05,Very Negative,0.22
e1566,规划范围,锦绣社区,黄柏河环境整治后好多了，但下水道反味还是存在,"反味,黄柏,下水道,整治,好多",22,relevant,城市,好奇,5,low,0.76,True,14,0,城市,xiaohongshu,https://www.xiaohongshu.com/explore/3a3b334dad07a862b7288846,2026-06-13T12:00:00.000000,2026-06-01T18:27:58,111.3465,30.6788,533207.56,3.3954112e+06,中南路(南→北),交通廊道,0.99,Very Positive,0.22
e1567,规划范围,港窑路,原来港窑路文化节办得有声有色，今天才发现,"港窑路,文化节,有声有色,办得,原来",20,relevant,城市,期待,2,high,0.72,True,11,2,文化|宜昌|城市记忆|打卡,xiaohongshu,https://www.xiaohongshu.com/explore/269d453af5d4186b13e00f59,2026-06-13T12:00:00.000000,2026-04-22T22:24:02,111.3478,30.6866,533327.4,3.396285e+06,中南路(南→北),交通廊道,0.83,Very Positive,0.2
e1568,规划范围,白龙岗小区,城东大道BRT站新装的防盗门挺好的，给社区点赞,"BRT,点赞,防盗门,新装,城东",23,relevant,城市,好奇,1,low,0.88,True,8,5,社区|宜昌|民生|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/121d89bbf791dab89de1973f,2026-06-13T12:00:00.000000,2026-05-18T08:18:23,111.3489,30.6896,533431.44,3.3966092e+06,中南路(南→北),交通廊道,0.99,Very Positive,0.23
e1569,规划范围,猇亭区,运河公园绿化终于要改造了，期待,"绿化,运河,公园,期待,改造",15,relevant,设施,愤怒,2,low,0.82,True,65,7,基础设施,meituan,https://www.meituan.com/meishi/631899705/,2026-06-13T12:00:00.000000,2026-04-06T15:22:08,111.3448,30.6745,533040.3,3.3949402e+06,中南路(南→北),交通廊道,0.89,Very Positive,0.15
e1570,规划范围,东山公园,磨基山公园的民俗文化周今年规模很大,"磨基山,民俗文化,公园,很大,规模",17,relevant,城市,中性,1,medium,0.75,True,219,8,城市记忆,weibo,https://weibo.com/1723360316/86e0f20d,2026-06-13T12:00:00.000000,2026-06-07T15:51:44,111.3465,30.6865,533197.06,3.3962655e+06,中南路(南→北),交通廊道,0.98,Very Positive,0.17
e1571,规划范围,伍家岗区,胜利四路滨江的银行办事效率太低,"办事效率,滨江,四路,太低,胜利",15,relevant,社区,愤怒,2,low,0.88,True,10,4,公共交通|社区服务,su12345,https://su12345.yichang.gov.cn/complaint/S2026973662,2026-06-13T12:00:00.000000,2026-05-01T04:48:39,111.3475,30.68,533303.2,3.3955528e+06,中南路(南→北),交通廊道,0.08,Very Negative,0.15
e1572,规划范围,西陵区,分享一下云集路商场小区要改造了的最新消息,"最新消息,云集,商场,分享,小区",20,relevant,本地新闻,中性,4,medium,0.87,True,587,10,本地新闻,meituan,https://www.meituan.com/meishi/848436561/,2026-06-13T12:00:00.000000,2026-05-28T12:12:18,111.3487,30.6847,533408.4,3.396074e+06,中南路(南→北),交通廊道,0.79,Positive,0.2
e1573,规划范围,胜利四路,对比前几年，夷陵区附近工厂排废气越来越严重了,"夷陵区,废气,对比,工厂,几年",22,relevant,环境,期待,1,high,0.77,True,9,1,环境|周边,dianping,https://www.dianping.com/review/87772620,2026-06-13T12:00:00.000000,2026-05-24T22:48:29,111.3467,30.6716,533226.0,3.394618e+06,中南路(南→北),交通廊道,0.71,Positive,0.22
e1574,规划范围,西陵区,锦绣社区的非遗活动很有意思值得一逛,"一逛,锦绣,有意思,社区,值得",17,relevant,城市,中性,2,medium,0.81,True,14,4,城市记忆|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/fe6983b479c6af1fa7e20195,2026-06-13T12:00:00.000000,2026-03-23T23:01:19,111.3455,30.6716,533105.94,3.3946222e+06,中南路(南→北),交通廊道,0.98,Very Positive,0.17
e1575,规划范围,葛洲坝,香山福久源的附近工厂排废气，谁能来管管,"福久源,管管,香山,废气,工厂",19,relevant,城市,怀念,2,medium,0.95,True,10,0,身边事|城市生活,weibo,https://weibo.com/6643624871/463ca251,2026-06-13T12:00:00.000000,2026-04-09T17:53:34,111.3491,30.6944,533443.44,3.3971402e+06,中南路(南→北),交通廊道,0.23,Negative,0.19
e1576,规划范围,绿萝路,长江绿化带被破坏了，希望有关部门管管,"绿化带,管管,长江,破坏,希望",18,relevant,环境,怀念,5,low,0.99,True,6,4,生活|环境,xiaohongshu,https://www.xiaohongshu.com/explore/dc61c2ef0d3d0d81967b61b9,2026-06-13T12:00:00.000000,2026-06-05T02:22:35,111.2888,30.7126,527665.3,3.399146e+06,稀疏区域,背景,0.53,Neutral,0.18
e1577,规划范围,滨江公园,白龙岗小区的老建筑翻新后挺有味道，拍照超出片,"龙岗,翻新,拍照,小区,味道",22,relevant,城市,怀念,4,low,0.89,True,143,10,城市记忆|打卡|文化,xiaohongshu,https://www.xiaohongshu.com/explore/b1ef17af457534f666756b8d,2026-06-13T12:00:00.000000,2026-04-19T00:00:57,111.3389,30.7342,532459.8,3.4015525e+06,稀疏区域,背景,0.66,Positive,0.22
e1578,规划范围,长江,西陵一路天桥最近河道漂浮垃圾，居民意见很大,"西陵,天桥,漂浮,垃圾,河道",21,relevant,环境,喜爱,2,high,0.89,True,325,26,环境|宜昌|生活,xiaohongshu,https://www.xiaohongshu.com/explore/cebd745b3874b53cbb53899d,2026-06-13T12:00:00.000000,2026-03-24T06:29:18,111.3451,30.7086,533059.75,3.3987215e+06,稀疏区域,背景,0.84,Very Positive,0.21
e1579,规划范围,CBD,东山大道的街头艺术越来越多了，老宜昌人的记忆,"东山,宜昌,街头,大道,记忆",22,relevant,城市,期待,1,high,0.88,True,27,5,打卡宜昌|城市记忆,weibo,https://weibo.com/6502105251/ef909412,2026-06-13T12:00:00.000000,2026-04-02T01:19:56,111.3835,30.6838,536745.6,3.3959762e+06,稀疏区域,背景,0.91,Very Positive,0.22
e1580,规划范围,国贸大厦,三峡大学新装的充电桩挺好的，给社区点赞,"点赞,新装,充电,三峡,社区",19,relevant,设施,喜爱,3,high,0.86,True,70,5,基础设施,meituan,https://www.meituan.com/meishi/338140143/,2026-06-13T12:00:00.000000,2026-04-10T11:48:49,111.2825,30.6882,527071.6,3.3964392e+06,稀疏区域,背景,0.98,Very Positive,0.19
e1581,规划范围,西陵一路,关于运河公园准备建垃圾中转站，有知情人士吗,"中转站,垃圾,知情,运河,公园",21,relevant,城建,好奇,1,medium,0.79,True,2,0,城建动态|民生实事,weibo,https://weibo.com/8780121469/96591e0f,2026-06-13T12:00:00.000000,2026-03-16T10:10:43,111.3447,30.7374,533012.9,3.4019145e+06,稀疏区域,背景,0.07,Very Negative,0.21
e1582,规划范围,伍家岗区,吐槽一下体育场路加油站的保安服务,"吐槽,加油站,体育场,保安,服务",16,relevant,社区,失望,4,medium,0.93,True,7,1,社区|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/a459c389db6628e427df7634,2026-06-13T12:00:00.000000,2026-05-05T01:00:19,111.308,30.7154,529503.3,3.3994662e+06,稀疏区域,背景,0.05,Very Negative,0.16
e1583,规划范围,伍家岗区,周末去东山大道逛了逛，工业遗址改造得很成功,"东山,周末,大道,改造,遗址",21,relevant,设施,中性,1,high,0.73,True,11,1,文化设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026207234,2026-06-13T12:00:00.000000,2026-04-22T15:20:29,111.2816,30.7295,526974.44,3.401022e+06,稀疏区域,背景,0.91,Very Positive,0.21
e1584,规划范围,夷陵大道,住在西陵区附近，路边烧烤油烟扰民，快受不了了,"西陵区,油烟,扰民,烧烤,受不了",22,relevant,环境,喜爱,1,high,0.93,True,68,3,环境,xiaohongshu,https://www.xiaohongshu.com/explore/15adb0dc737756f499c7b724,2026-06-13T12:00:00.000000,2026-04-20T12:14:43,111.3496,30.7263,533482.7,3.4006872e+06,稀疏区域,背景,0.02,Very Negative,0.22
e1585,规划范围,绿萝路,珍珠路的传统手艺人在做展示，周末带娃去了,"带娃,手艺人,珍珠,周末,展示",20,relevant,城市,愤怒,2,high,0.83,True,222,17,城市记忆|打卡宜昌,weibo,https://weibo.com/9115717364/4d3822a0,2026-06-13T12:00:00.000000,2026-05-29T03:00:22,111.2926,30.6972,528035.9,3.3974392e+06,稀疏区域,背景,0.99,Very Positive,0.2
e1586,规划范围,胜利四路,云集路菜市场要搬迁，希望早点落实,"菜市场,搬迁,云集,早点,落实",16,relevant,城建,满足,2,high,0.99,True,261,5,城建,xiaohongshu,https://www.xiaohongshu.com/explore/cd4cc8d9ca23c22389b84a25,2026-06-13T12:00:00.000000,2026-05-20T01:28:19,111.3982,30.6358,538176.25,3.3906662e+06,稀疏区域,背景,0.85,Very Positive,0.16
e1587,规划范围,黄柏河,在西陵一路菜市场办事效率太低，效率真的低,"办事效率,西陵,菜市场,太低,效率",20,relevant,社区,失望,2,high,0.91,True,24,3,社区服务|物业服务,meituan,https://www.meituan.com/meishi/762461145/,2026-06-13T12:00:00.000000,2026-03-31T00:32:46,111.3231,30.669,530960.44,3.3943168e+06,稀疏区域,背景,0.69,Positive,0.2
e1588,规划范围,珍珠路,白龙岗小区那边旁边要盖商业综合体,"要盖,龙岗,综合体,小区,那边",16,relevant,本地新闻,失望,1,high,0.76,True,1,5,本地新闻,meituan,https://www.meituan.com/meishi/399496502/,2026-06-13T12:00:00.000000,2026-04-17T14:56:15,111.3428,30.6953,532841.44,3.3972438e+06,稀疏区域,背景,0.58,Neutral,0.16
e1589,规划范围,锦绣社区,中建之星的晚上光污染严重，谁能来管管,"光污染,管管,之星,中建,晚上",18,relevant,城市,期待,4,low,0.78,True,162,2,城市生活|身边事|宜昌环境,weibo,https://weibo.com/7677778462/e5104353,2026-06-13T12:00:00.000000,2026-04-26T09:25:00,111.2992,30.6788,528668.9,3.3953965e+06,稀疏区域,背景,0.03,Very Negative,0.18
e1590,规划范围,水悦城,住在CBD附近，垃圾清运不及时，快受不了了,"CBD,垃圾清运,受不了,及时,附近",21,relevant,城市,失望,5,high,0.97,True,6,3,城市生活,weibo,https://weibo.com/3876095104/128460a8,2026-06-13T12:00:00.000000,2026-06-09T17:21:39,111.3201,30.7038,530667.94,3.398178e+06,稀疏区域,背景,0.09,Very Negative,0.21
e1591,规划范围,CBD,住在伍家岗区，斑马线存在安全隐患真是受够了,"伍家岗区,斑马线,受够了,安全隐患,真是",21,relevant,设施,好奇,2,high,0.74,True,31,0,基础设施,meituan,https://www.meituan.com/meishi/191336627/,2026-06-13T12:00:00.000000,2026-05-14T14:45:45,111.3242,30.6897,531063.6,3.3966188e+06,稀疏区域,背景,0.53,Neutral,0.21
e1592,规划范围,东山公园,分享一下水悦城星巴克在修路的最新消息,"星巴克,水悦城,最新消息,修路,分享",18,relevant,城建,愤怒,1,medium,0.83,True,6,0,民生实事|城建动态,weibo,https://weibo.com/7368105777/4ff1dcdf,2026-06-13T12:00:00.000000,2026-06-03T05:15:23,111.3339,30.704,531991.7,3.398201e+06,稀疏区域,背景,0.97,Very Positive,0.18
e1593,规划范围,云集路,国贸负一楼环境整治后好多了，但空气有异味还是存在,"异味,国贸,一楼,整治,好多",24,relevant,城市,期待,1,medium,0.87,True,400,20,宜昌|生活|环境|城市,xiaohongshu,https://www.xiaohongshu.com/explore/df2a2356369681451982641f,2026-06-13T12:00:00.000000,2026-04-26T23:00:12,111.356,30.6945,534108.75,3.3971628e+06,稀疏区域,背景,0.09,Very Negative,0.24
e1594,规划范围,国贸大厦,水悦城最近广场舞音响太吵了，居民意见很大,"太吵,水悦城,音响,广场,意见",20,relevant,城市,期待,1,high,0.78,True,6,0,宜昌环境|城市生活|身边事,weibo,https://weibo.com/2293844482/78474e57,2026-06-13T12:00:00.000000,2026-06-09T11:38:56,111.2931,30.6849,528085.2,3.3960762e+06,稀疏区域,背景,0.26,Negative,0.2
e1595,规划范围,长江,绿萝路那边道路要拓宽,"绿萝路,拓宽,那边,道路",10,relevant,城建,中性,1,low,0.82,True,249,22,规划|新鲜事|城建|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/9749920eb795972f85145f28,2026-06-13T12:00:00.000000,2026-04-29T00:40:39,111.3457,30.6789,533126.9,3.3954235e+06,稀疏区域,背景,0.95,Very Positive,0.1
e1596,规划范围,CBD,夷陵大道要拆迁了，反对,"夷陵,拆迁,大道,反对",11,relevant,规划,失望,2,low,0.96,True,104,7,宜昌|规划|新鲜事,xiaohongshu,https://www.xiaohongshu.com/explore/aa5bdd346f068aebb8a36b9a,2026-06-13T12:00:00.000000,2026-05-02T14:50:11,111.3364,30.6733,532232.7,3.3948038e+06,稀疏区域,背景,0.89,Very Positive,0.11
e1597,规划范围,云集路,港窑路口公交车终于优化了，等了很久,"港窑,公交车,路口,优化,终于",17,relevant,民生,怀念,5,medium,0.9,True,6,5,生活便利|宜昌服务|民生,weibo,https://weibo.com/3063608204/8ca734fc,2026-06-13T12:00:00.000000,2026-03-21T15:03:12,111.3561,30.7409,534099.8,3.4022985e+06,稀疏区域,背景,0.93,Very Positive,0.17
e1598,规划范围,运河公园,江山多娇的路边烧烤油烟扰民，谁能来管管,"多娇,油烟,管管,扰民,烧烤",19,relevant,环境,中性,2,high,0.75,True,8,1,环境|周边,dianping,https://www.dianping.com/review/26172025,2026-06-13T12:00:00.000000,2026-06-03T11:46:51,111.3591,30.7016,534398.9,3.3979452e+06,稀疏区域,背景,0.03,Very Negative,0.19
e1599,规划范围,锦绣社区,三峡大学沁苑那边业主在投诉物业,"沁苑,三峡,投诉,业主,物业",15,relevant,城建,失望,5,low,0.83,True,2,0,城建动态|宜昌新闻|民生实事,weibo,https://weibo.com/9045074904/8a353bf2,2026-06-13T12:00:00.000000,2026-05-22T11:00:38,111.296,30.7331,528350.06,3.4014202e+06,稀疏区域,背景,0.14,Very Negative,0.15
e1600,规划范围,磨基山公园,珍珠路的老字号店铺值得打卡，推荐大家去看看,"打卡,老字号,店铺,珍珠,值得",21,relevant,城市,失望,3,high,0.73,True,9,4,城市记忆,weibo,https://weibo.com/5837953156/f6541bd6,2026-06-13T12:00:00.000000,2026-03-17T13:55:02,111.283,30.6959,527112.75,3.3972962e+06,稀疏区域,背景,0.95,Very Positive,0.21
e1601,规划范围,沿江大道,分享一下儿童公园在修路的最新消息,"儿童公园,最新消息,修路,分享,一下",16,relevant,规划,满足,2,low,0.81,True,8,1,规划公示,su12345,https://su12345.yichang.gov.cn/complaint/S2026388281,2026-06-13T12:00:00.000000,2026-03-15T02:35:53,111.2926,30.7486,528019.4,3.403137e+06,稀疏区域,背景,0.97,Very Positive,0.16
e1602,规划范围,绿萝路,东山大道的环境问题：晚上光污染严重,"光污染,东山,大道,晚上,严重",17,relevant,城市,怀念,1,medium,0.86,True,8,2,生活|城市,xiaohongshu,https://www.xiaohongshu.com/explore/5405d0640a2a7b10f9503a0a,2026-06-13T12:00:00.000000,2026-05-05T16:29:09,111.2791,30.7137,526731.1,3.3992658e+06,稀疏区域,背景,0.07,Very Negative,0.17
e1603,规划范围,国贸大厦,万达广场外卖比以前差远了，体验很不好,"外卖,万达,差远了,体验,广场",18,relevant,民生,愤怒,2,low,0.84,True,7,2,民生|宜昌服务,weibo,https://weibo.com/3152253286/f5aafbc9,2026-06-13T12:00:00.000000,2026-04-16T21:27:01,111.3311,30.7107,531718.9,3.398948e+06,稀疏区域,背景,0.69,Positive,0.18
e1604,规划范围,伍家岗区,周末去儿童公园逛了逛，城市书房24小时开放,"儿童公园,24,书房,周末,开放",21,relevant,城市,怀念,3,medium,0.92,True,427,16,打卡|城市记忆|文化,xiaohongshu,https://www.xiaohongshu.com/explore/db6c600f022882c5b1818bb9,2026-06-13T12:00:00.000000,2026-05-04T23:26:17,111.3462,30.6605,533179.8,3.393387e+06,稀疏区域,背景,1.0,Very Positive,0.21
e1605,规划范围,国贸大厦,伍家岗区新装的路灯挺好的，给社区点赞,"伍家岗区,点赞,新装,路灯,社区",18,relevant,城市,愤怒,2,low,0.77,True,15,0,社区|宜昌|城市生活|民生,xiaohongshu,https://www.xiaohongshu.com/explore/955763b39487dc481474234b,2026-06-13T12:00:00.000000,2026-04-16T06:55:37,111.3343,30.6931,532025.25,3.3969992e+06,稀疏区域,背景,0.97,Very Positive,0.18
e1606,规划范围,儿童公园,港窑路的传统手艺人在做展示值得一逛,"港窑路,一逛,手艺人,展示,值得",17,relevant,城市,满足,5,medium,0.84,True,5,3,城市记忆,weibo,https://weibo.com/8690819367/34c8d5a3,2026-06-13T12:00:00.000000,2026-03-16T04:38:00,111.3375,30.7323,532322.25,3.401347e+06,稀疏区域,背景,1.0,Very Positive,0.17
e1607,规划范围,水悦城,关于东山大道长途站小区要改造了，有知情人士吗,"东山,长途,知情,小区,大道",22,relevant,城建,期待,4,low,0.95,True,29,5,城建|规划,dianping,https://www.dianping.com/review/13044211,2026-06-13T12:00:00.000000,2026-03-20T19:19:19,111.2869,30.7007,527484.75,3.3978272e+06,稀疏区域,背景,0.16,Very Negative,0.22
e1608,规划范围,云集路,今天看到夷陵广场喷泉旁边要盖商业综合体的通告,"要盖,夷陵,喷泉,综合体,通告",22,relevant,城建,怀念,1,low,0.78,True,11,2,城建动态|民生实事|宜昌新闻,weibo,https://weibo.com/1589133609/a1c5fec2,2026-06-13T12:00:00.000000,2026-06-06T04:35:47,111.3294,30.7224,531552.9,3.4002458e+06,稀疏区域,背景,0.99,Very Positive,0.22
e1609,规划范围,国贸大厦,东山大道最近开发商跑路了，邻居们都在讨论,"邻居们,东山,大道,开发商,讨论",20,relevant,规划,好奇,4,low,0.76,True,4,1,规划,dianping,https://www.dianping.com/review/83098920,2026-06-13T12:00:00.000000,2026-05-02T23:06:56,111.3371,30.7107,532289.9,3.39895e+06,稀疏区域,背景,0.92,Very Positive,0.2
e1610,规划范围,绿萝路,夷陵区路边烧烤油烟扰民，希望有关部门管管,"夷陵区,油烟,管管,扰民,烧烤",20,relevant,城市,愤怒,1,high,0.82,True,11,0,城市|环境|生活,xiaohongshu,https://www.xiaohongshu.com/explore/31e625a95fe526ace45f8246,2026-06-13T12:00:00.000000,2026-04-28T12:14:27,111.2919,30.6855,527965.06,3.3961392e+06,稀疏区域,背景,0.01,Very Negative,0.2
e1611,规划范围,胜利四路,云集路商场那边河道漂浮垃圾,"漂浮,云集,商场,垃圾,河道",13,relevant,城市,怀念,2,medium,0.76,True,5240,312,城市|生活,xiaohongshu,https://www.xiaohongshu.com/explore/354ca75edc89cc19703675cd,2026-06-13T12:00:00.000000,2026-05-12T08:44:16,111.2985,30.6895,528596.6,3.3965902e+06,稀疏区域,背景,0.95,Very Positive,0.13
e1612,规划范围,长江,葛洲坝公园那边菜市场要搬迁,"菜市场,葛洲坝,搬迁,公园,那边",13,relevant,城建,怀念,4,low,0.97,True,11,1,城建,dianping,https://www.dianping.com/review/41078447,2026-06-13T12:00:00.000000,2026-05-30T16:30:47,111.3048,30.7265,529192.5,3.4006882e+06,稀疏区域,背景,0.97,Very Positive,0.13
